,TIPO,variable_1,variable_2,variable_3,variable_4,variable_5
2659,Effect,-0.6922324299812317,-0.7871763110160828,0.08328854292631149,1.8243778944015503,-0.9116547107696533
2660,Effect,-0.05561741441488266,-0.28342288732528687,-0.2943521738052368,1.5631840229034424,-0.49358418583869934
2661,Cause,0.4226071834564209,1.5138012170791626,-1.0566980838775635,2.4812870025634766,-0.9152898788452148
2662,Cause,-1.4580155611038208,-0.9294893145561218,-0.21008121967315674,1.9701695442199707,-0.14828698337078094
2663,Problem,0.09443109482526779,-0.11888251453638077,-0.6427651047706604,1.8407753705978394,-0.36818891763687134
2664,Effect,-1.5670207738876343,-1.2112871408462524,-0.896808385848999,2.3957433700561523,-0.5083606839179993
2665,Effect,-1.5846943855285645,-1.0962214469909668,-0.9443576335906982,2.1359846591949463,-0.45128965377807617
2666,Effect,-0.4986926019191742,-0.13677828013896942,-0.9697109460830688,1.8258155584335327,0.029763009399175644
2667,Effect,-0.6869620084762573,-0.6563882827758789,0.0297969039529562,1.4845606088638306,-0.7691905498504639
2668,Effect,-0.4986926019191742,-0.13677828013896942,-0.9697109460830688,1.8258155584335327,0.029763009399175644
2669,Effect,-1.0084019899368286,-0.6257136464118958,-0.671992301940918,2.153210401535034,-0.4404635727405548
2670,Effect,-2.045943021774292,-0.7693347930908203,-2.041553497314453,2.558763027191162,0.2279009371995926
2671,Effect,-1.3982185125350952,-0.7157448530197144,-1.7259891033172607,2.376330852508545,-0.09323449432849884
2672,Cause,0.5347015261650085,0.5832775235176086,-0.7885814309120178,1.6230765581130981,-0.4649888575077057
2673,Cause,0.6254422664642334,0.321848064661026,-0.16498486697673798,2.197406768798828,-0.24959874153137207
2674,Cause,0.3614237308502197,0.46154454350471497,-0.6830839514732361,1.7379425764083862,-0.5812398791313171
2675,Problem,-0.15748612582683563,-0.018600638955831528,-0.3056538999080658,1.050071358680725,-0.34143710136413574
2676,Effect,-0.32374894618988037,-0.46942219138145447,-0.6919224858283997,1.8254526853561401,-0.28554287552833557
2677,Effect,-0.029606729745864868,-0.07310538738965988,-0.045766886323690414,2.590212345123291,-0.6407393217086792
2678,Effect,-0.4168378412723541,-0.41340377926826477,-0.34597545862197876,1.5478571653366089,-0.268446683883667
2679,Effect,-0.26384663581848145,-0.42128875851631165,0.08544832468032837,1.5872035026550293,-0.11860044300556183
2680,Cause,-0.519973635673523,-0.4731285870075226,0.1496720165014267,1.1374661922454834,-0.3662557601928711
2681,Cause,-0.22877398133277893,-0.28402936458587646,-0.17846879363059998,1.594058871269226,-0.4546872079372406
2682,Cause,-0.9829045534133911,-0.716018557548523,-1.9040287733078003,2.2677574157714844,0.06435195356607437
2683,Cause,-1.0043905973434448,-0.6131792664527893,-1.7263989448547363,2.213198661804199,0.12725132703781128
2684,Problem,-0.09827098995447159,-0.08091343194246292,-0.7541278600692749,1.7810885906219482,-0.2502014636993408
2685,Effect,-0.34941911697387695,-0.04375435784459114,-0.9556523561477661,1.5974003076553345,-0.17798903584480286
2686,Effect,-0.3483239412307739,-0.17442470788955688,-0.978495180606842,1.9552396535873413,-0.2709864377975464
2687,Cause,-0.3745270371437073,-0.3210776448249817,-1.1151487827301025,1.9736522436141968,-0.18429075181484222
2688,Cause,-0.061538536101579666,-0.06623226404190063,-0.8435912728309631,1.7652019262313843,-0.34967678785324097
2689,Cause,0.029754169285297394,0.03655341640114784,-0.6187336444854736,1.801084041595459,-0.3923727571964264
2690,Problem,-0.24212242662906647,-0.14210981130599976,-0.2708722651004791,1.7042272090911865,-0.5054179430007935
2691,Effect,0.21680928766727448,-1.0028005838394165,-0.6140238642692566,2.2313337326049805,0.007881621830165386
2692,Effect,0.21101243793964386,-0.35907089710235596,-0.14263701438903809,2.1585500240325928,-0.22675633430480957
2693,Effect,0.3620024025440216,0.11347845941781998,-0.42352691292762756,2.032209634780884,-0.4407951235771179
2694,Effect,-0.3815423548221588,-0.10272667557001114,-0.611576497554779,2.019442319869995,-0.6373740434646606
2695,Cause,-0.1940329670906067,-0.29785990715026855,-0.2419758439064026,1.7193505764007568,-0.4397387206554413
2696,Cause,-0.3304228186607361,-0.2950060963630676,-0.1825120747089386,1.7267951965332031,-0.31295350193977356
2697,Cause,-0.30512383580207825,-0.003010398242622614,-0.30340155959129333,1.7725648880004883,-0.4070076048374176
2698,Problem,-0.4885498583316803,-0.748404324054718,-0.20643039047718048,2.035126209259033,-0.9024541974067688
2699,Effect,-0.1682339608669281,-0.15015849471092224,-0.2576536536216736,1.6786675453186035,-0.36537039279937744
2700,Effect,-0.10140247642993927,-0.12201876193284988,-0.26216891407966614,1.4888372421264648,-0.4510670006275177
2701,Effect,-0.4690489172935486,-0.2343064248561859,-0.035378310829401016,1.3239648342132568,-0.8033392429351807
2702,Effect,-0.07485151290893555,-0.39291858673095703,-0.34254568815231323,1.971543550491333,-0.47860682010650635
2703,Cause,-0.24157054722309113,-0.19416439533233643,-0.23272062838077545,1.2427339553833008,-0.2798144519329071
2704,Cause,0.028785433620214462,0.0946791023015976,-0.22513410449028015,1.8172616958618164,-0.6324378848075867
2705,Problem,-0.6228925585746765,-0.7044509053230286,-0.564983069896698,2.106152296066284,-0.6997954249382019
2706,Effect,-0.17113269865512848,-0.11371779441833496,-0.2696325182914734,1.8464388847351074,-0.42093518376350403
2707,Effect,-0.10140247642993927,-0.12201876193284988,-0.26216891407966614,1.4888372421264648,-0.4510670006275177
2708,Effect,-0.4690489172935486,-0.2343064248561859,-0.035378310829401016,1.3239648342132568,-0.8033392429351807
2709,Effect,-0.0333535335958004,-0.28725138306617737,-0.2870638370513916,1.739188551902771,-0.41472306847572327
2710,Cause,-0.16707411408424377,-0.11203904449939728,-0.398297518491745,1.9588439464569092,-0.36156415939331055
2711,Cause,-0.015656596049666405,-0.1819499284029007,-0.2738691568374634,2.081883192062378,-0.3466831147670746
2712,Problem,-0.5877394080162048,-0.3828125298023224,-0.7683716416358948,2.13592267036438,-0.15646174550056458
2713,Effect,-0.01709497906267643,-0.2385474294424057,-0.44855523109436035,1.424747347831726,-0.25589698553085327
2714,Effect,0.19558566808700562,-0.3204664885997772,-0.8426892161369324,1.7418872117996216,-0.38425666093826294
2715,Cause,-0.19495396316051483,0.03195185586810112,-0.7554851770401001,1.4113737344741821,-0.31681346893310547
2716,Cause,0.03222646936774254,-0.8482115268707275,-0.6318649649620056,1.4498471021652222,-0.44584789872169495
2717,Problem,0.21678967773914337,-0.39089784026145935,-1.0741595029830933,1.9220175743103027,0.12850405275821686
2718,Effect,-0.15204298496246338,-0.056010521948337555,-0.025152429938316345,1.1882898807525635,-0.3421489894390106
2719,Effect,0.02216857671737671,0.17220070958137512,-0.2787066698074341,1.770382046699524,-0.6009525060653687
2720,Cause,0.15716280043125153,0.4721359312534332,-1.1658713817596436,1.923527479171753,-0.2037239521741867
2721,Cause,0.22972317039966583,0.2897423207759857,-0.43823185563087463,1.8964319229125977,-0.5161308646202087
2722,Problem,-0.21185950934886932,-0.4271593391895294,-0.6663849353790283,1.6760869026184082,-0.26136937737464905
2723,Effect,-0.22815090417861938,-0.654339075088501,-0.2150823026895523,1.8301929235458374,-0.6883236765861511
2724,Effect,-0.23359067738056183,-0.12211986631155014,-0.3155459761619568,1.3346775770187378,-0.49599888920783997
2725,Cause,0.11682751774787903,0.271361768245697,-0.34437525272369385,1.7891149520874023,-0.45264869928359985
2726,Cause,-0.4169522821903229,0.08878584951162338,-0.8087559938430786,1.7924484014511108,-0.20538528263568878
2727,Cause,-0.049909356981515884,0.7463627457618713,-0.30494049191474915,2.085538625717163,-0.5092104077339172
2728,Problem,-0.29011407494544983,-0.011505949310958385,-0.5338311791419983,1.7420421838760376,-0.5272098183631897
2729,Effect,-0.840140700340271,-0.3442452847957611,-0.6781179308891296,1.2735111713409424,-0.2218448519706726
2730,Effect,-1.4532114267349243,-0.65511155128479,-0.3655853271484375,1.6916064023971558,-1.3806700706481934
2731,Cause,-0.7250093817710876,0.3556346595287323,-0.9063456058502197,1.865147590637207,0.07317240536212921
2732,Cause,0.5920922756195068,0.9701792597770691,-1.0918102264404297,2.217402219772339,-0.46350064873695374
2733,Problem,-0.45437151193618774,0.09300735592842102,-1.007291316986084,1.9462977647781372,-0.5023679137229919
2734,Effect,-0.13584043085575104,-1.0026737451553345,-0.2735613286495209,1.9967361688613892,-1.056006908416748
2735,Effect,-0.5237930417060852,-0.9524758458137512,-0.769978404045105,1.8998956680297852,-1.086786150932312
2736,Cause,-0.6181777119636536,-0.9646814465522766,-0.8630108833312988,1.8354976177215576,-0.4395212233066559
2737,Cause,-0.4221988022327423,-0.6354168057441711,-0.5524807572364807,1.785591959953308,-0.6689406037330627
2738,Problem,-1.1932686567306519,-0.9217910766601562,-0.8958547115325928,2.019521474838257,-0.5076174736022949
2739,Effect,-0.7789742946624756,-1.0125309228897095,-1.0438960790634155,1.8029096126556396,-0.5347819328308105
2740,Effect,-0.00023393472656607628,-2.4496653079986572,0.35465747117996216,2.524106502532959,-2.1934351921081543
2741,Cause,-0.6197907328605652,-0.39029860496520996,-0.2192930430173874,2.003985643386841,-1.1462773084640503
2742,Cause,-0.43848147988319397,-0.7727965712547302,-0.04462751746177673,1.3913494348526,-0.17195256054401398
2743,Cause,0.09663016349077225,0.1920899897813797,-0.38050779700279236,2.2955985069274902,-0.816805899143219
2744,Problem,-0.430795282125473,0.17279298603534698,-1.151108980178833,1.6858009099960327,0.013324772007763386
2745,Effect,-0.25823354721069336,-0.10410802066326141,-1.5257055759429932,2.116812229156494,-0.044425178319215775
2746,Effect,-0.025202447548508644,-1.2609059810638428,-0.39829182624816895,1.917292594909668,-0.7763283848762512
2747,Cause,-0.5507094860076904,-0.12114451825618744,-0.9352284669876099,1.4623854160308838,0.008108004927635193
2748,Cause,0.18963177502155304,0.43323180079460144,-0.4536691904067993,2.1507232189178467,-0.6314394474029541
2749,Problem,-0.31051400303840637,0.20136350393295288,-0.5356329083442688,1.777001142501831,-0.4465417265892029
2750,Effect,-0.5727673768997192,-0.8119527697563171,-0.2784600555896759,1.6736170053482056,-0.9679649472236633
2751,Effect,-0.32953742146492004,-0.39591389894485474,-0.5143855810165405,1.8994874954223633,-0.3527924418449402
2752,Cause,-0.2666429281234741,-0.2277817726135254,-0.3810505270957947,1.8396522998809814,-0.5007330179214478
2753,Cause,0.36112964153289795,0.5603817105293274,-0.5901157259941101,1.9948216676712036,-0.6629599928855896
2754,Problem,-0.5869377851486206,-0.48305827379226685,-1.0246057510375977,1.9868634939193726,-0.2469440996646881
2755,Effect,-0.23816633224487305,-0.3391549289226532,-0.5366092324256897,1.8419400453567505,-0.3850443661212921
2756,Effect,0.1794748306274414,-0.5279417037963867,-0.2750377655029297,1.7528587579727173,-0.3087482452392578
2757,Cause,0.031015917658805847,-0.4289156496524811,-0.61094731092453,2.1263515949249268,-0.37205731868743896
2758,Cause,-0.14391498267650604,-0.15073388814926147,-0.42020276188850403,1.9197697639465332,-0.5363039374351501
2759,Problem,0.049545325338840485,-0.6202388405799866,-0.5546153783798218,2.097992181777954,-0.30177778005599976
2760,Effect,0.21779337525367737,-0.5134483575820923,-0.5888522267341614,1.9571287631988525,-0.4555126130580902
2761,Effect,0.7400151491165161,-0.8077058792114258,-0.917122483253479,2.0738461017608643,-0.5147839784622192
2762,Cause,0.5487131476402283,-0.33588549494743347,-0.7809037566184998,2.1111812591552734,-0.33538469672203064
2763,Cause,0.6472975611686707,0.6668116450309753,-0.8000335693359375,1.9890460968017578,-0.2642521858215332
2764,Problem,-0.06619510054588318,-0.34578004479408264,-0.7201400995254517,2.05309796333313,-0.30458664894104004
2765,Effect,0.2382706254720688,-0.562143862247467,-0.48072534799575806,2.1822707653045654,-0.378208726644516
2766,Effect,-0.03766154125332832,0.18366599082946777,-0.6202456951141357,1.8363171815872192,-0.6543899178504944
2767,Effect,-0.5864209532737732,-0.10893738269805908,-0.9589446783065796,1.7181217670440674,-0.11219782382249832
2768,Effect,-0.05849681794643402,0.03444620594382286,-0.20377188920974731,1.8480945825576782,-0.5925284624099731
2769,Effect,-0.45315343141555786,-0.082793690264225,-0.5198806524276733,1.5485970973968506,-0.33814048767089844
2770,Cause,-0.03794422745704651,-0.39500218629837036,-0.7279525995254517,1.97946035861969,-0.27729684114456177
2771,Cause,0.0675133615732193,0.37660765647888184,-0.5377569794654846,1.6038081645965576,-0.1993217170238495
2772,Cause,0.13294249773025513,0.44981059432029724,-1.0476734638214111,1.8599129915237427,-0.38450753688812256
2773,Problem,-0.2523302733898163,0.5011866688728333,-1.0097100734710693,1.8671653270721436,-0.19638322293758392
2774,Effect,-1.7054444551467896,-0.21240872144699097,-1.909067153930664,1.9257465600967407,0.3417459726333618
2775,Effect,-0.9806783199310303,-0.7726585865020752,0.205476775765419,2.1170873641967773,-1.2662289142608643
2776,Cause,0.42221522331237793,0.11118898540735245,-0.6862704753875732,2.3419384956359863,-0.49844032526016235
2777,Cause,0.1482875794172287,0.40210282802581787,-0.41808730363845825,1.7630630731582642,-0.5111518502235413
2778,Cause,0.01586327888071537,0.3010611832141876,-0.62027907371521,1.8626383543014526,-0.36297300457954407
2779,Cause,0.36992108821868896,0.3782002627849579,-0.5615068078041077,1.9351412057876587,-0.23486387729644775
2780,Problem,-0.39418309926986694,-0.15582320094108582,-0.851495623588562,1.8240388631820679,-0.37109583616256714
2781,Effect,-0.7130958437919617,-0.7661004662513733,0.09671149402856827,1.592757225036621,-0.9065539836883545
2782,Effect,-0.47357210516929626,-0.7833592891693115,-0.6678469181060791,2.126513719558716,-0.5920534729957581
2783,Cause,-0.20307572185993195,0.22582218050956726,-1.2218066453933716,1.8904982805252075,-0.36099645495414734
2784,Cause,-0.7510541081428528,-0.4622822701931,-0.45998668670654297,1.939961314201355,-1.0477710962295532
2785,Problem,-0.438617467880249,0.2920510172843933,-1.5170890092849731,2.1302649974823,0.27402177453041077
2786,Effect,0.016872406005859375,-0.596850574016571,-0.37220320105552673,1.680227279663086,-0.7431467175483704
2787,Effect,-0.2353390008211136,-0.2962493598461151,-0.19691990315914154,1.6556612253189087,-0.6239930987358093
2788,Effect,-0.2272043228149414,-0.20530718564987183,-0.1820148229598999,1.748837947845459,-0.2494107037782669
2789,Effect,-1.0494660139083862,-0.4020288586616516,-1.154325246810913,1.9802647829055786,0.5515595078468323
2790,Effect,-0.9787023067474365,-0.7098968625068665,-1.1182610988616943,1.915932297706604,-0.08136086910963058
2791,Effect,-0.5546781420707703,-0.37395554780960083,0.21655020117759705,1.8886562585830688,-0.7503732442855835
2792,Cause,-0.29122835397720337,-0.45014867186546326,-2.014824628829956,2.1041128635406494,0.39788389205932617
2793,Cause,0.2768785357475281,0.33704590797424316,-1.2006632089614868,2.2308802604675293,-0.24888719618320465
2794,Cause,-0.2923557460308075,0.24393272399902344,-1.2835652828216553,2.1934585571289062,0.15237031877040863
2795,Cause,0.04173113778233528,-0.41824042797088623,-1.4257416725158691,2.150420665740967,0.11999965459108353
2796,Problem,-0.10396091639995575,-0.4122453033924103,-0.5703063607215881,1.834701418876648,-0.31676968932151794
2797,Effect,-0.10474444925785065,-0.214961439371109,-0.7502542734146118,1.7130945920944214,-0.36108317971229553
2798,Effect,0.12843270599842072,0.2092781811952591,-0.6403501629829407,1.556003451347351,-0.2316209077835083
2799,Cause,-0.10474444925785065,-0.214961439371109,-0.7502542734146118,1.7130945920944214,-0.36108317971229553
2800,Cause,0.005098496098071337,0.10634801536798477,-0.5947379469871521,1.5157716274261475,-0.3268337845802307
2801,Problem,-0.10396091639995575,-0.4122453033924103,-0.5703063607215881,1.834701418876648,-0.31676968932151794
2802,Effect,-0.10474444925785065,-0.214961439371109,-0.7502542734146118,1.7130945920944214,-0.36108317971229553
2803,Effect,0.12843270599842072,0.2092781811952591,-0.6403501629829407,1.556003451347351,-0.2316209077835083
2804,Cause,-0.04600311443209648,-0.27095910906791687,-0.6004772782325745,1.6937111616134644,-0.49490082263946533
2805,Cause,-0.02353132702410221,-0.4077431857585907,-0.572570264339447,1.6332627534866333,-0.4051496088504791
2806,Problem,-0.44294610619544983,-0.03170832619071007,-1.1842567920684814,1.6352049112319946,-0.3156186640262604
2807,Effect,0.034855205565690994,-0.2028033584356308,-0.40273556113243103,1.7956713438034058,-0.32785293459892273
2808,Effect,-0.08810949325561523,-0.635002076625824,-0.12184552848339081,2.007866382598877,-1.1812400817871094
2809,Cause,-0.02601347677409649,0.09677410125732422,-0.7687983512878418,1.4468817710876465,-0.25141116976737976
2810,Cause,0.09157484769821167,-0.9254482984542847,-0.7789062261581421,1.9219191074371338,-0.5190405249595642
2811,Problem,-0.22613303363323212,0.024542484432458878,-0.7696060538291931,1.6881288290023804,-0.393798291683197
2812,Effect,0.6887771487236023,0.74232417345047,-0.9353599548339844,2.349332094192505,-0.45316123962402344
2813,Effect,-0.13639628887176514,-0.024915853515267372,-0.27583834528923035,1.6578350067138672,-0.5504482388496399
2814,Cause,0.6887771487236023,0.74232417345047,-0.9353599548339844,2.349332094192505,-0.45316123962402344
2815,Cause,0.15672585368156433,-0.1479363888502121,-0.645142674446106,2.003105878829956,-0.2526783347129822
2816,Problem,-0.7082059979438782,0.1854323297739029,-1.9367188215255737,2.3033032417297363,0.484235554933548
2817,Effect,-0.05156790092587471,-0.8670326471328735,-0.21527472138404846,1.7265169620513916,-0.9729214906692505
2818,Effect,-1.0494660139083862,-0.4020288586616516,-1.154325246810913,1.9802647829055786,0.5515595078468323
2819,Cause,-0.6174881458282471,-0.4502585232257843,-2.1285390853881836,2.1818060874938965,0.520950198173523
2820,Cause,0.39023450016975403,0.41708603501319885,-1.362944483757019,2.324730634689331,-0.004164315760135651
2821,Problem,-0.7108761072158813,0.11576578766107559,-1.775153398513794,2.200411081314087,0.34600088000297546
2822,Effect,-0.13698525726795197,-0.8225576877593994,-0.2284984290599823,1.6699999570846558,-0.9635701775550842
2823,Effect,-1.0494660139083862,-0.4020288586616516,-1.154325246810913,1.9802647829055786,0.5515595078468323
2824,Cause,-0.6305346488952637,-0.4570334851741791,-1.9277085065841675,2.0809812545776367,0.36327672004699707
2825,Cause,0.39023450016975403,0.41708603501319885,-1.362944483757019,2.324730634689331,-0.004164315760135651
2826,Problem,-0.7573879957199097,-0.17664064466953278,-1.369236707687378,1.8931612968444824,0.39548712968826294
2827,Effect,-0.7789360284805298,-0.177332803606987,-1.5233500003814697,1.9074503183364868,0.03958769515156746
2828,Effect,-0.004111754707992077,-0.309420645236969,-0.30325037240982056,1.4329421520233154,-0.5911425948143005
2829,Effect,-0.7501208186149597,-0.4618700444698334,-0.1388460248708725,1.5777467489242554,-0.21276919543743134
2830,Effect,-0.2507902979850769,-0.8275504112243652,-1.3132200241088867,1.8988713026046753,0.25381752848625183
2831,Cause,0.47625288367271423,0.4819469749927521,-0.7084173560142517,1.9834691286087036,-0.30308231711387634
2832,Cause,-1.0176234245300293,-0.47036832571029663,-1.0965311527252197,1.6477100849151611,0.10634806007146835
2833,Cause,0.5839328169822693,0.5293369889259338,-0.7466299533843994,2.181989908218384,-0.27784985303878784
2834,Cause,0.12312323600053787,0.15073837339878082,-1.030700922012329,1.7657458782196045,-0.30357497930526733
2835,Problem,-0.0514974370598793,0.22821755707263947,-1.4647462368011475,1.9444659948349,-0.18857991695404053
2836,Effect,0.05747443065047264,-0.02763235569000244,-0.6338083148002625,1.9086209535598755,-0.279282808303833
2837,Effect,-0.27403077483177185,-0.10669832676649094,-0.3017888367176056,1.5577841997146606,-0.2946280241012573
2838,Cause,0.43081074953079224,0.521365761756897,-0.9473737478256226,2.314669370651245,-0.16297432780265808
2839,Cause,0.5674934983253479,0.6997426152229309,-1.3597900867462158,2.2444870471954346,-0.16547028720378876
2840,Problem,-1.6270920038223267,0.07575210928916931,-1.8081512451171875,2.06965708732605,0.5686697363853455
2841,Effect,-0.6600127816200256,-0.4631933569908142,-0.09453725069761276,1.6012182235717773,-0.35093945264816284
2842,Effect,-0.7423092126846313,-2.5619192123413086,-0.4822743833065033,3.0145978927612305,-0.9388253092765808
2843,Cause,-0.10957348346710205,0.37436017394065857,-1.361931324005127,2.002809524536133,-0.06225584074854851
2844,Cause,0.39071932435035706,1.0341787338256836,-1.0053694248199463,2.143174171447754,-0.9654344320297241
2845,Problem,-0.26343071460723877,0.0020431247539818287,-0.7213074564933777,1.67550790309906,-0.419168084859848
2846,Effect,-0.5292527675628662,1.0251559019088745,-0.8767349720001221,2.0984020233154297,-0.027846558019518852
2847,Effect,0.07164410501718521,-0.5915005207061768,-0.342879056930542,2.0310218334198,-0.4776560366153717
2848,Cause,0.6887771487236023,0.74232417345047,-0.9353599548339844,2.349332094192505,-0.45316123962402344
2849,Cause,0.15672585368156433,-0.1479363888502121,-0.645142674446106,2.003105878829956,-0.2526783347129822
2850,Problem,-0.26140469312667847,9.295675408793613e-05,-0.7361516356468201,1.6728562116622925,-0.42869606614112854
2851,Effect,-0.5292527675628662,1.0251559019088745,-0.8767349720001221,2.0984020233154297,-0.027846558019518852
2852,Effect,0.07164410501718521,-0.5915005207061768,-0.342879056930542,2.0310218334198,-0.4776560366153717
2853,Cause,0.15672585368156433,-0.1479363888502121,-0.645142674446106,2.003105878829956,-0.2526783347129822
2854,Cause,-0.10137195885181427,-0.07775494456291199,-0.2625728249549866,1.3523998260498047,-0.4188989996910095
2855,Problem,-0.2562420070171356,0.011281977407634258,-0.7345697283744812,1.6744163036346436,-0.41379839181900024
2856,Effect,1.2523024082183838,-1.5385500192642212,-1.1131576299667358,2.2014424800872803,-1.0024049282073975
2857,Effect,0.14390811324119568,-0.8772798776626587,-0.47456803917884827,1.521531105041504,-0.7545614838600159
2858,Cause,0.15672585368156433,-0.1479363888502121,-0.645142674446106,2.003105878829956,-0.2526783347129822
2859,Cause,-0.3327312469482422,0.0627242848277092,-0.8773214817047119,1.864928126335144,-0.004993612412363291
2860,Problem,-0.7082059979438782,0.1854323297739029,-1.9367188215255737,2.3033032417297363,0.484235554933548
2861,Effect,-0.05156790092587471,-0.8670326471328735,-0.21527472138404846,1.7265169620513916,-0.9729214906692505
2862,Effect,-1.0494660139083862,-0.4020288586616516,-1.154325246810913,1.9802647829055786,0.5515595078468323
2863,Cause,-0.6174881458282471,-0.4502585232257843,-2.1285390853881836,2.1818060874938965,0.520950198173523
2864,Cause,0.39023450016975403,0.41708603501319885,-1.362944483757019,2.324730634689331,-0.004164315760135651
2865,Problem,-0.5191498398780823,0.11842557787895203,-1.3519552946090698,1.7445645332336426,-0.024226108565926552
2866,Effect,-0.2925163805484772,-0.6657861471176147,-0.17716553807258606,2.134976625442505,-0.9297570586204529
2867,Effect,-0.13479666411876678,-1.7882333993911743,-0.36735981702804565,2.2590131759643555,-0.64824378490448
2868,Cause,-0.2913213074207306,-0.09052963554859161,-0.9503772854804993,1.7041406631469727,-0.1863158792257309
2869,Cause,0.12344770133495331,0.2967957854270935,-0.5972006320953369,1.8161369562149048,-0.46889299154281616
2870,Problem,-0.7082059979438782,0.1854323297739029,-1.9367188215255737,2.3033032417297363,0.484235554933548
2871,Effect,-0.05156790092587471,-0.8670326471328735,-0.21527472138404846,1.7265169620513916,-0.9729214906692505
2872,Effect,-1.0494660139083862,-0.4020288586616516,-1.154325246810913,1.9802647829055786,0.5515595078468323
2873,Cause,-0.4847358465194702,-0.3002825975418091,-1.7311168909072876,1.909346103668213,0.3282335102558136
2874,Cause,0.39023450016975403,0.41708603501319885,-1.362944483757019,2.324730634689331,-0.004164315760135651
2875,Problem,-0.43221086263656616,0.21495762467384338,-1.4178367853164673,1.676732063293457,0.11867202818393707
2876,Effect,-0.28415778279304504,0.30779892206192017,-1.0840587615966797,1.740757703781128,-0.33711445331573486
2877,Effect,-0.43601250648498535,0.21202662587165833,-0.2689450681209564,1.7668416500091553,-0.5092140436172485
2878,Cause,-0.17315296828746796,1.3144372701644897,-0.5880524516105652,2.625821352005005,-0.17878800630569458
2879,Cause,0.4211728274822235,1.3895394802093506,-0.5696178674697876,2.428466320037842,-0.1914638876914978
2880,Problem,-0.29705384373664856,-0.3930504322052002,-1.0481711626052856,1.9351820945739746,-0.34921619296073914
2881,Effect,0.02165287733078003,-0.8630385398864746,-0.6160017251968384,1.7986106872558594,-0.6519670486450195
2882,Effect,-0.09807279706001282,-1.0591145753860474,-1.8602184057235718,2.1820099353790283,-0.33574244379997253
2883,Effect,-0.18723362684249878,-0.09795743227005005,-0.48196902871131897,1.413899302482605,-0.5991734266281128
2884,Cause,0.20573167502880096,0.12779507040977478,-0.6051654815673828,1.5272693634033203,-0.410505473613739
2885,Cause,0.0880545824766159,-0.9891777038574219,-0.6411128044128418,1.485185980796814,-0.5888698697090149
2886,Cause,-0.6464983820915222,-0.7159827947616577,-0.11673290282487869,1.6797285079956055,-1.0783611536026
2887,Cause,-0.13879059255123138,-0.15234841406345367,-0.5199568867683411,1.43361234664917,-0.6624267101287842
2888,Cause,-0.6464983820915222,-0.7159827947616577,-0.11673290282487869,1.6797285079956055,-1.0783611536026
2889,Problem,-0.5467539429664612,-0.005798116326332092,-1.2085201740264893,1.8994230031967163,-0.1619092971086502
2890,Effect,-1.1574949026107788,-0.6453006863594055,-1.1599200963974,2.371173858642578,-0.1461583971977234
2891,Effect,-1.018425703048706,-0.19522836804389954,-0.7477644681930542,1.2454328536987305,-0.16672362387180328
2892,Effect,-1.0493594408035278,-0.1280774176120758,-1.2631536722183228,1.268652081489563,0.3411334455013275
2893,Effect,-0.7187345623970032,-0.7312744855880737,-1.563804268836975,2.2579312324523926,0.3118424415588379
2894,Effect,0.07445217669010162,-0.571785569190979,-0.9000123739242554,2.032822370529175,-0.2794395387172699
2895,Cause,-0.32432472705841064,1.0495800971984863,-1.7334104776382446,2.1827681064605713,-0.5209040641784668
2896,Cause,0.6442943811416626,0.6215118765830994,-0.48053422570228577,2.1274993419647217,-0.5520272254943848
2897,Cause,1.0068691968917847,0.9405009746551514,-0.20756350457668304,2.6738121509552,-0.6037963628768921
2898,Cause,1.0068691968917847,0.9405009746551514,-0.20756350457668304,2.6738121509552,-0.6037963628768921
2899,Problem,-0.7649685740470886,-0.22196748852729797,-1.53305983543396,1.8988791704177856,0.17404542863368988
2900,Effect,-0.10109001398086548,0.5108641982078552,-0.9132934212684631,1.1260440349578857,-0.5020638108253479
2901,Effect,-0.31493163108825684,-0.06162853538990021,-0.18437527120113373,1.9971038103103638,-0.32204917073249817
2902,Effect,-0.07537978142499924,-0.1262727826833725,-0.3268817365169525,0.8381022810935974,-0.3427104651927948
2903,Cause,-0.7020127177238464,-0.576203465461731,-0.2974810302257538,1.884630560874939,-0.5665338635444641
2904,Cause,-0.8717390894889832,-1.3048653602600098,-0.14008831977844238,2.0860025882720947,-1.1601009368896484
2905,Problem,-0.4630238711833954,-0.03331717848777771,-1.3464430570602417,1.764655590057373,-0.3458516299724579
2906,Effect,0.034855205565690994,-0.2028033584356308,-0.40273556113243103,1.7956713438034058,-0.32785293459892273
2907,Effect,-0.08810949325561523,-0.635002076625824,-0.12184552848339081,2.007866382598877,-1.1812400817871094
2908,Cause,-0.07128283381462097,0.0914650484919548,-0.8951878547668457,1.5883628129959106,-0.2881162166595459
2909,Cause,0.09157484769821167,-0.9254482984542847,-0.7789062261581421,1.9219191074371338,-0.5190405249595642
2910,Problem,-1.3951530456542969,-0.5705215334892273,-2.301800489425659,2.097186326980591,0.4084528684616089
2911,Effect,-1.200128197669983,-0.5839396119117737,-0.11712320894002914,1.9180063009262085,-1.1836029291152954
2912,Effect,0.9866671562194824,-2.849644422531128,-1.1795462369918823,3.1831538677215576,0.12525254487991333
2913,Effect,-1.9866454601287842,-1.0925021171569824,-0.6994384527206421,2.1948609352111816,-1.07742178440094
2914,Cause,-1.347761631011963,0.8720912933349609,-1.887083649635315,1.9464861154556274,-0.24303312599658966
